rating,date,content
5,2016년 12월 21일,"이것이 첫 번째 정류장 의 반 - 서울에 가이드 투어. 우리는 그냥 시간 여행을 하며 있습니다. 정말 좋은 가이드, 더 많은 정보가 있어서 인용 하기 때문에. 두가지 좋은 깨끗한 화장실, 많은 영어 plaque, 관광 명소 및 여러 사진. 우리가 갔던 12월, 이 여전히 아름다운, 봄과 여름 이지만 보는 것이 더 나은 블룸 이나 정원."
5,2016년 12월 21일,"역사적 의미가 있는 서울 시내 위치한 아름다운 우리 문화 유산입니다. 삼청동, 서촌, 북촌 등과 같이 구경하면 좋습니다."
5,2016년 12월 21일,"서울에 있는 한 곳에 가면, 여기로 오세요. 아름다운 건물을 보고 많은 수 있는 문."
5,2016년 12월 21일,"궁궐 아카데미 코스를 가족모두 수강하면서 우리 궁궐에 대한 몰랐던 내용을 배우고, 역사를 바로 알게 되었습니다. 아이와 조선왕록실록 책을 사서 같이 보고 이야기하고... 그 시작은 경복궁 방문이었습니다."
4,2016년 12월 20일,한복입은 어여쁜 소녀들을 만날 수 있는 곳 정해진 시간에 찾아가면 설명해주시는 분들 계시니 설명과 함께 돌아보는 것 추천합니다. 의미를 알면 더 좋아보여요.
5,2016년 12월 19일,"팰리스 하는 볼거리가 많고(5 저희는 다시 가고 싶은 주). 하나 투어 가 하면, 그들은 전체 정보. 가족 사진이나 엽서 몇몇 팰리스, 그들은 정말 예쁜."
3,2016년 12월 19일,"특별한 것이 많은 곳이 있어 궁전 으로 "" 입력한 "" 표시 이다. 하지만 어떻게 보고 같은 장소를 가서 헤어 살."
5,2016년 12월 18일,거대한 폭탄 였다. 변경하여 앞에 도착 했을 때 경비 가나 했는데 멋지다. 티켓 KRW 3000만. 그렇게 아름다운 건축물 였다. 하나는 우리가 도착했을 땐 얼어 붙은 호수 의 수에 물고기를 참조하십시오. 간단하게 아름다운.
4,2016년 12월 18일,팰리스 gyongbokgung 보다 간편하게 탐색할 수 있는 훌륭한 전망과 한국 역사 산책 정원과 편안한 호수. 관광지와 인접해 있는 궁전.
3,2016년 12월 18일,밝을때.어두울때. 둘다 가봤지만 늘 가도 멋있는곳. 한복입고 오면 입장이 무료라는 점도 좋고 한복입고 이곳을 돌아다니는 사람들을 보면 더 멋있다.
4,2016년 12월 17일,"우리는 서울에서 4 시간을 보내는 일, 첫 날 여기에 친구 가족과 함께 방문한 우리는 티켓을 구입 고궁 산책. 이와 같은 한국 시리즈에서 제가 좋아하는. 에게는 나와 시리즈 하하하 . 꽤 많은 소스의 궁전 이 나라. 나는 걸어서 다시 왕궁 의 수도 다. 정말 사랑에 빠지는 이 군. 사람들은 아주 전체 도움말"
4,2016년 12월 16일,"좋은 곳입니다 솔로, 커플이나 친구들과 함께. 자유 투어 가이드가 지하철 통해 쉽게 액세스할 수 있는 세가지 언어와 영어. 나의 가이드가 굉장히 친절하고 유머 감각도 좋았고. 한 번 이상 방문을 추천 하는 곳이 서울을 방문하는"
4,2016년 12월 16일,"우수한 사이트. 약 6 만 불 로 팰리스 정원. 얼마나 큰 매력은 정말 놀랐습니다. 우리는 몇 시간을 여행 할 때, 우리는 서둘러서 해. 여기에는 역사 박물관 에는 많은 수의 양. 택시도 쉽게 지하철 액세스할 수 있습니다. 택시 이용이 저렴합니다."
5,2016년 12월 12일,외국친구들하고 왔다가 다들 너무 좋아하네요 많은 분들이 한복을 입고 오셨더라구요. 친구들도 다음에는 한복을 입고 다시 방문하고 싶다고 하네요 ㅋㅋㅋ
5,2016년 12월 11일,우리나라 조선왕조의 역사와 함께하는 궁입니다. 서울에 있으며 지하철 경복궁역이 있어서 자유 여행객도 가기 참 좋아요. 구경할 것도 많으며 신청하면 역사 이야기를 해주는 선생님의 설명을 들으며 구경할 수 있어서 좋습니다.
5,2016년 12월 10일,"이 궁전은 화려한! 색깔은 아주 훌륭했고, 방문해 본 다른 궁전 과는 달리. 매우 큰, 돈이 많은 사람들이 붐비지 않았습니다! 시의 길 이 기 때문에 큰. 서울에서 꼭 봐야 하는 꼭!"
4,2016년 12월 10일,"무료 관광 가이드 투어 팰리스 에 가입. 서울에 해당 웹 사이트를 통해 등록 할 수 있습니다. 서울에 연락할 수 있는 로컬 it 요구에 예약 번호, 그냥 여행을 선호하는 언어. 서울에 있는 가장 큰 궁전. 정말 좋은 시간 이고 1.5 합니다 모든 관광 명소에 가 있어. 관광명소 주변에 있는 곳이 궁전의, 하루 반나절 을 보낼 계획이 영역에 대한 작업을 수행할 수 있습니다."
3,2016년 12월 10일,"필요하다면 역사, 문화 를 더 자세히 이전 세기의 건축물이 확인할 가치가 있는 시간 동안 했습니다. 안에 역사, 건축 및 학습 내용을 한 경우 이전 세기의 문화를 본 팰리스, 가 본 궁 때문에 이 이미 꽤 많은 모두 다 나 이 지역에서 이 기간 동안 역사. 당신은 운동을 하고 있는 거대한."
5,2016년 12월 9일,"지도는 관광 가이드 에 서명한 후 반나절 투어. 저는 개인적으로 가기로 했습니다. 영어는 쉽게 찾을 수 및 간격 팰리스에서 여행 가이드 3. 그녀는 할 수 있는, 극적인 아직 매우 전문적 거였어요. 훌륭한 책이 있어 아주 흥미로운 방문. 가이드 투어 후, 궁전에 사용할 수 있지만 오히려 감기 는 이제 두 시간 충분합니다. 팁: 중지하려면 역에 관한 자세한 정보 정보를 지도 오른쪽 입구에 있는 동안에."
5,2016년 12월 12일,서울한복판에 있는 경복궁은 언제가도 아름답고 품위가 있네요. 한바퀴 천천히 돌다보면 기분도 업되는 곳입니다.
5,2016년 12월 8일,매우 아름다운 곳이 많은 곳이 매우 좋은 사진. 길 건너에 있어 주어 입어 갈 수 있습니다.
5,2016년 12월 8일,"이 거대한 궁, 도시 한 가운데, 전통적인 한국 식으로 만들고. 일찍 가서 하루의 시간을 변화의 경비, 11 시 입니다. 또한 대통령 궁 박물관 (블루 팰리스) 뒤에."
5,2016년 12월 7일,"서울에 갈 경우, 반드시 이 때문에 이 중심이고, 아주 유명한 이 수도 있다. 한국인의 입을 볼 수 있는 기존의, 굉장히 귀여운. 거리는 아주 아름다운 얼굴이 / 가 궁전의 단위. 일부 경우에 있어서 알 동상 이 있는 볼. 강력 추천합니다."
5,2016년 12월 7일,"정말 마음에 들어요. 일찍 가서 사람들을 피할 수 있는 관광 - 도 없이 궁전의 건물 사진을 찍을 사람들. 두 박물관 - 국립 민속 박물관 은 이제 살 카운티까지 한국인들은 소개 (문화, 장점, 생활 방법). 국립 고궁 박물관 도 가 도 중. 옵션을 선택하는 왕궁 의 오른쪽 mmca 또는 해결 방법 (입구를 바라보면) - 클러스터 개인 갤러리 도 있고; 현대 방문할만한 가치가 있다. 더 걸어 의 경우, 이 곳은 북촌 한옥 마을. 왼쪽은 왕궁 의 모든 카페, 식당과 대여소가 있어 입어. 토속촌 악명이 있었어요. 입구 바로 앞에 위치한 광장이 ganghwamun 팰리스 너무 (길을). 그냥 갈 수 있는 명확한 방향 에서 직접 최고의 았는지 경복궁 입구."
4,2016년 12월 6일,"나는 세 개의 궁전 방문이 가장 즐겼다. 이 거대한 복합 시간이 오래 걸립니다. 위병 교대식 을 합니다 - - 제 생각에 이들은 11 시 2시에 하고 - - 하지만 계획을 세우기 전에 확인. 만약 중국에 있는 큰 궁전, 익숙한 것이 가치가 있긴 했지만. 가격은 3000원 - - 그래서 우리는 아래 $3."
5,2016년 12월 5일,"500년 수도였던 조선시대 경성의 왕궁이 바로 경복궁이다. 왕이 정치를 했던, 그리고 사대부들이 그 정치를 도왔던 흔적이다. 경복궁 내 정원과 호수등은 내가 조선시대로 넘어온 것이 아닌가 싶을 정도의 착각이 든다. 근처에서 한복체험도 할 수 있어 한복을 입고 경복궁을 걸어보는 것은 어떨까? 야간개장도 할때가 있으니 폐장시간을 잘 알아보면 이쁜 야경도 경험할 수 있다."
5,2016년 12월 4일,운이 좋게도. 저와 제 친구 방문 동안 수행된 변경하여 로열 guard 경복궁. 우리가 전통적이고 현대적인 분위기를 팰리스. 저는 서울에서 가장 아름다운 궁전 였다는 생각이 들 팰리스 등이 있습니다.
5,2016년 12월 3일,야간개장일 때 가면 경복궁의 아름다운 모습을 더 많이 느낄수 있다. 보자마자 감탄을 쏟아내게 된다. 낮과는 또다른 경복궁의 우아한 아름다움과 자태를 느낄 수 있다. 아무곳이나 찍어도 죄다 작품이 되는 곳이다. 야간개장할 때 시간을 잘 맞춰가면 국악 공연도 볼 수 있고 경복궁안에서 더 많이 즐길수 있다. 한복입은 사람들도 많이 볼 수 있다. 그리고 야간개장일 때 가면 낮에도 그런지 잘 모르겠지만 장소마다 도와주시는 분들이 있는데 그분들이 하나하나 설명도 해주신다.
5,2016년 12월 2일,"많은 곳이기 에 궁. 저는 지역 향원정, 연못 같은 것을 볼 수 있지만 페인팅 진짜. 또한 변경 을 경비원들이 있다. 이곳의 역사는 좋은 방법 잘 알고 있어야 합니다. 이 궁전은 기차역에서 액세스할 수 있습니다."
5,2016년 12월 2일,저는 남편과 함께 갔다. 해 3 시간 거리의 절반도 안 되는 궁전. 이 거대한. 이는 은행 나무들로 덮여 있어서 모든 빨강 노랑 잎. 아주 아름다운.
3,2016년 12월 2일,"저는 조금 실망 이 궁전이 거의 없는 다시 팰리스 인테리어. 임페리얼 팰리스 하는 일본 또는 중국에 훨씬 더 큰, 더 흥미롭고 좋네요. 계속 방문할 가치가 있는, 너무 많은 기대는 하지 않지만. 하지만 나는 궁전 박물관 옆에 볼 때 이미 하나도 할 걸 추천합니다."
4,2016년 12월 1일,이 거대한 도시의 중심에 위치 하는 매력적인 서울 이라서 더 재미있고 흥미 로웠다. 삼청동 사이트 및 현대 국립 미술관 이 매우 가깝습니다. 이 요.
5,2016년 12월 1일,"필요한 경우 영업 기회로 여행을 가는 한국 을 방문하는 경복궁, 실망시키지 않는다"
5,2016년 12월 1일,"우리 가족과 함께 4 아이들(7살, 살과 9) 의 2달 11월 2016 수 있습니다. 우리는 우리의 방문 예정 시간 무료 가이드 투어는 경복궁에 있는 왕궁 의 더 나은 이해를 얻을. 투어 스케줄에 한국 웹 사이트에서 찾을 수 있습니다. 웹 사이트에 따라, 미리 예약을 하지 않으면 필요가 없는 그룹의 10 개 이상이 있는 사람들. 결국, 우리는 hui pm 중국어 여행 4 (마지막 날 투어; 오후 4시에 닫 가 도착했을 때 정문). 40분 정도 지속 하는 유일한 가족이 여행 그룹, 가이드에게 할 수 있는 많은 질문, 참을성 설명 해 주었다. 우리는 많은 것을 배우 말씀드렸고 투어 기간 동안, 의미 등 동물 조각상 을 둘러싼 메인 홀, 바가 문 앞에 있는 나무 를 어떤 건물; 난방 시스템은 작동하고 어떻게, 왜 만들지 황제 hangul 언어 등이 있다. 대부분의 여행을 추천하고 다시 한번 경복궁을 방문."
3,2016년 11월 30일,"이 거대한 궁전은 아니지만 정말 나를 경외 하지 않았다. 덕분에 이 호텔 전체 패키지를 구매하는 것과 같은 3 곳 10 달러. 알 수 없기 때문에 결국 이 모든 다른 2 가지 않았다. 저는 여행할 수 있기 때문에 체크 아웃을 하면 후회 하지 않지만 모든 것에 대한 후회는 하지 않는 다른 번들로 구입 입니다. 비용 절감 경우는 티켓을 구매하여 있다. 보면 입구에 경비가 있어서 무료로 사용할 것을 선택할 수 있는 대한 사진 일부가 당신의 돈을 대신 먹을 수 있는 맛있는 음식. 하지만 돈이 있다면, 가서 확인해 보세요."
4,2016년 11월 29일,"좋은 곳, 입구가 2, 5 유로 를 포함하여 지속적인 영어 투어 로 1 시간. 이곳은 방문할 가치가 있는지 하고. 정원 입니다. 주변에 있는 흥미로운, 경비원이 보는 앞에서 변경 actualy 왕궁 의 외부에 있는."
4,2016년 11월 29일,"아래로 탄 이 곳에서 이해하는 가이드가 두 번 과거, 30%는 사람들을 보아. 가이드 의 설명과 함께, 건축 역사적 이해할 수"
5,2016년 11월 29일,"내가 가장 좋아하는 고궁중의 하나이다. 아름다운 한국의 미를 느끼기에도 좋고, 특히 가을에 낙엽이 물들면 정말 너무너무 아름다운 곳이다. 가족과 함께 가기에도 좋고 혼자서 생각하러 가기에도 좋은 곳임에 틀림없다. 강추하는 곳이다."
4,2016년 11월 28일,"그래서 역사적으로 매우 즐거운 잘 관리되고 있는 내 다 큰 노력 은 지난 수 있도록 신뢰성 있는 가능한 한 그대로 유지됩니다. 일부는 동의, 하지만 하지 않도록 하지, 이런 일이 백 년 이상 은 최근 많은 한국 이 아닌 일부 국가에서 사용할 수 표시 또는 역사의 방을 단장 하기에 충분한 관광을 참조해야 합니다. 다른 몇 가지 역사적인 장소 가 필요한 한국에서, 내 생각에 최고의 것들이 방문 할 수 있다면 역사. 유일한 부정적인 것이라고 말하고 싶은 걸 하고 재미있는 작업은 포장 않으므로 고취 어린 아이들은 너무 많은 흥분 의 위치."
4,2016년 11월 27일,경복궁 역에 갈 수 있다면 바로 등뒤 사이트 요. 이 거대한 복합 하기도 괜찮습니다. 항상 많은 사람들이 있고 게이트 모여드는 가운데 공간을 건물과 정원 안 좋은 사진. 저희는 겨울 동안 매우 관리 들 수 있습니다. 사진이 좀 지원하지만 안개가 있는 산을 엿볼 수 있을 것. 나는 얼마나 아름다운 봄이나 여름 동안에는 상상할 수.
5,2016년 11월 27일,가는 가을이 아주 사랑스러운 장소와 다양한 지역에있는 완벽한 그림. 저희는 두 번 가기 때문에 처음 방문했을 때 의 느낌이 꼭 입어 입어 2 차 방문하는 동안 경험한 라! 우리의 사진이 좋았습니다!
5,2016년 11월 27일,이곳의 기억이 돌아온 많은 k - 드라마. 정말 마음에 들어요. 제 아내와 저는 이 궁전 시티 투어 1 시간 정지 중 하나. 정말 이번은 너무 짧아 급하게 여행사 가이드 를 통해 다음 위치에 있습니다. 꼭 다시 갈 것을 제공하는 느린 속도로 영어 투어 팰리스. 추천하지 않습니다 풍부한 역사를 볼 수 있는 셀프 투어 에 나갑니다. 편안한 신발은 필수.
5,2016년 11월 27일,"좋은 관광명소. 넓고 큰 amd 팰리스, 시작하기 전에 필요한 팰리스 의 첫 번째 전시회 에서 볼 수 있는 경비를 이제 안으로 들어가 정문으로 가고 있지."
5,2016년 11월 26일,"중국의 자금성도 보았지만 각자 나름의 장점이 있습니다. 자금성은 규모와 압도적인 웅장함이 큰 특징이라면, 한국의 경복궁은 그에 비해 소소하고 더 일상적이고 더 자연친화적입니다. 정문인 광화문을 지나 근정전을 바라볼 때는 뒷배경의 바위산들과 적절히 어우러져 근엄하고 엄숙한 느낌을 줍니다. 그러나 조금 더 들어가면 많은 마당과 정원, 낮고 여유롭게 지어진 건물들. 마치 산책하듯 높고 낮은 담장들을 따라 구석구석 생활의 흔적이 담긴 건물들을 지나가게 됩니다. 생활공간에서는 그 어디에서도 위압적인 모습은 없고 아기자기함과 소박함, 단출함이 주로 느껴집니다. 담장, 기와, 창살, 지붕곡선 등 여유롭게 걸으며 그냥 지나치기 쉬운 작은 것들에 집중해보세요. 한국의 선조들이 매우 사소한 것조차 세심하게 신경썼다는 것이 느껴질 거예요. 걷는게 힘들다면 잠깐 잔디밭에서 쉬셔도 될 정도로 여유가 있는 공간이지요. 수양버들이 늘어진 경회루의 의자에서 한낮 오후의 게으름을 한껏 부려보세요. 중국 이화원과 같은 화려함과 거대함은 없겠지만 건물과 나무, 산, 담장 등이 매우 부드럽고 조화로운 색감을 이루고 있음을 느낄 거예요. 다른 나라의 궁궐에 비한다면 경복궁은 화려함이나 웅장함 등은 사실 부족하다고 생각해요. 하지만 여유로운 공간과 소소한 기쁨과 건물들에 깃들어진 세심함과 그 검소한 미학, 배경과 어우러지는 자연스런 아름다움이 다른 궁궐에 전혀 뒤쳐지지않는 매력이 있다고 생각해요."
5,2016년 11월 26일,"눈부신 순간부터 들어가면 거리에서 대문. 현지 주민들은 옷을 입은 곳은 추가한 옷을 입는다. 혼합 된 현대적인 도시 아키텍처를 백그라운드에서 놓치지 않는 것. 꽤 오래 걸어서 궁전 자체, 잘 할 가치가 있습니다. 많은 곳에 있는 평화로운 느낌 붕삼란에 및 추가할 수 있습니다. 준비 를 많이 하지 않는 음식이나 음료에 대해 걱정 사진 작은 과자 와 음료를 포장 마차 에 걸쳐 확산. 일반적으로, 음악은 콘서트 개최에 별도의 티켓은 오후 7시에 있지만 대개 bewildering 설정. 만약 가게된다면, 두 번 생각 하지 않습니다."
5,2016년 11월 26일,이 참조 합니다. 주민들은 일 동안 사용한 경우 또는 안내 이벤트 파크. 좋은 카메라를 가지고.
4,2016년 11월 25일,이런 곳이 정말 큰 거리 largeeee. 정말 좋은 곳 이었지만 한국 역사 의 이해.
4,2016년 11월 25일,"마지막으로, 아름답고 고요한 서울! 아름다운 정원, 시간의 가치가 있다. 올 11월의 추운 아침에, 어느 부분을 했는데, 생각해 보니 성수기에는 혼잡 했지만."
5,2016년 11월 28일,당연히 한국사람이라면 어렸을적부터 가봤겠지만 회사가 가까워서 더 자주 가는거같아요 ㅎㅎ 언제가도 아름답고 좋아요 야간개방할때는 너무 이쁜데 경쟁이 빡세서...ㅋㅋㅋ
5,2016년 11월 25일,서울의 궁전 지금 이 방문해야 합니다! 이 곳은 거대한. 따로 시간을 내가 추천하는 설정 입니다. 를 변경하여 로열 guard (오전 10 - 3 시) 광화문 광장에서 매시간 무료 가이드 투어 와 함께 이 곳 보다 살아 온다.
4,2016년 11월 25일,"나는 운이 좋게도 저는 이곳에 오는 시간인 악대의 경우는 일반 경비. 정말 멋진 시간을 이곳에 해당 이 있는지 확인합니다. 또한 너무나 많은 거대 placae, 같은 시간을 보낼 수 입니다. 서울에 있는 가볼만한 경우"
4,2016년 11월 25일,"에 위치하고 있었습니다. 나는 서울의 빠른 투어는 하루. 비아토르 통해. 나는 아름다운 궁전 입니다. 다양한 섹션을 통해 하면, 메인 궁전을 더 오래 된 연회 공간. 진짜 접촉 이었지만 한국 방문 옆에 박물관, 한국의 역사가 있는 아주 훌륭한 도식화하여 표시할 수 있습니다."
3,2016년 11월 24일,". 하지만 창덕궁은. 한 시간밖에 없기 때문에, 작은 선택, 더 복잡한 유네스코 세계 문화 유산."
4,2016년 11월 24일,꼭 방문해야 하는 처음 서울. 이 곳의 역사와 문화를 반영한 것이 있는데. 건물과 정원은 유지.
3,2016년 11월 24일,"아름답고 아주 잘 되어 있습니다. 뿐만 아니라 팰리스, 박물관을 방문 할 수도 있지만. 있는 한국인들은 한국을 방문 하기 에 대해 더 알고. 꼭 봐야 할."
3,2016년 11월 24일,"추운 날 입니다. 바로 가입하고 11 시간을 영어로 - 사용 설명서를 참조하십시오. 왜 항상 여행 경비 의 충돌 이 변화? Grrrrrr. 제가 이 궁전이 예뻐 다른 계절에. 겨울에 보는 꽤 건조. 가이드의 이야기들이 지금도 좋지만 너무 추워. 그녀는 동문 들이 국립 민속 박물관, 아주 유익한 박물관 였다. 전반적으로, 한국의 건축은 흥미로운 팰리스!"
4,2016년 11월 24일,"매우 포토 제닉 궁전이 한 가을, 다채로운 많은 잎. 흥미로운 것은, 좋은 곳에서 산책을 즐길 수 있는 나무 위에 떠오르는 전경 및 현대적인 도시."
4,2016년 11월 23일,"마제스틱 팰리스 하는 없지만 같은 베이징의 황궁, 또한 화려한 색이 없다. 하지만 한국 이 관광지로, 서울의 역사적 특징 중, 이전 임페리얼 팰리스, 사용하는 역사적인 장소, 역사 를 따라 듣기, 꼭 본 이해 관계를 더욱 심화하는 데, 갈 수 있는 많은 나라에서 온 관광객 국가로 관광 정보 제공. 이는 큰 건물, 매우 우아한 느낌 의 모양이나 궁 사람 관계 없이, 아주 독특한 기능과 함께 한국 역사적 건물. 유지 보수, 깨끗하고 잘 정돈 되어 있는 내부 및 외부. 성능은, 볼 수 있는 성능 또는 변경 (무술) 정오 군인, 군대 에 간 데모, 중국 및 일본 다이어트 상담 언어로, 요구 사항을 잘 관리하는 다른 국적. 정원 풍경도, 조용한 장소, 방문할 가치가 있는."
5,2016년 11월 23일,"진행하기 전에, 다음 시간 변경 경비 (의상 기간). 안국 역에서 내리지 구요. 저렴한 입장료. 모든 건물들은 몇 시간 동안 보고 쉽게 할 수 있습니다. 이 가장 큰 궁전. 경회루 파빌리온 만 원래 그대로 유지됩니다. 100 150 년 전에 다른 모든 재구성되었습니다. 두 박물관 뒤에 있습니다. 국립 고궁 박물관 입니다. 국립 민속 박물관 은 인상적. 또한 약 50 년 전 마을 미디어로부터 구역."
4,2016년 11월 23일,"박물관은 꼭 봐야 하는 명소를 방문한다면 서울, 대한민국. 박물관은 오래된 궁궐 있는 그대로 입니다."
5,2016년 11월 23일,"저는 추석 때, 제가 추천 해드리기 때문에 모두가 다양한 이벤트를 계획이 휴가. 경복궁은 아름다운 화창한 날 만들어 전체적으로 더 멋진 경험."
5,2016년 11월 22일,"5 중 서울에서 가장 큰 궁전이 있었거든요. 저는 11월에 이 곳에 위병 교대식 을 하고 10 &, 아닌지 변경 내용을 변경해야 합니다. 볼 가치가 있는 것이었습니다. 팰리스 하는 크지만 전체를 걸어서 갈 수 1 팰리스에서 - 1. 5 시간. 하지만 박물관 무료 입장 티켓을 얻을 수 있는 시간을 보내고 있기 때문에 사용하지 않는 여행 의 일부가."
4,2016년 11월 21일,특히 보기 좋은 것입니다. 좋은 날씨. 를 입을 때 사용할 수 있는 기존 korena - 편람.
4,2016년 11월 21일,"궁궐 창덕궁에 매우 유사한 여러 가지지 측면에서 깨끗한 부지, 건물, 등이 있습니다. - 하지만 어떤 면에서는, 이 더 아름답다. 거대한 궁전에 긴 시간의 산책하고 준비하고 있었다. 또한, 먹을 물건을 구입 할 곳에 있지 않습니다 (있을 수 있지만 곳 구매 음료) 내에서 팰리스. 하는 것이 좋고 주말에는 주중에 갔을 때, 매우 많은 사람들이 있었습니다. 그러나, 이 한 위병 교대식 이 진다. 의식 하고 있는 작은 9 시경 에: 30 - 9:45, 해 약 10 주 입니다. 결혼식 자체는 기대에 미치지 못하는 조금 흥미롭지 않았습니다. 궁전 자체 가 아름다운. 한 것을 좀 지나면서 궁전과 같은 건물이 보였어요. 소산과 관련된, 수 만약 당신의 방문 에 북촌 한옥 마을 방문 및 국립 민속 박물관."
5,2016년 11월 21일,아름다운 로얄 캐슬 레지던스. 멋진 공원과 많은 공간이 여유롭게 산책을 많이 보고 있습니다. 사랑해요!
5,2016년 11월 20일,큰 궁 을 경험한 한국 역사. 주요 관광지는 가면 반드시 갑니다. 오전 10 시 오후 변경다른 가드 변경할 수 있습니다.
5,2016년 11월 20일,정말 이 큰 정말 큰 건물. 모두 걸어갈 수 있는 가치가 있다. 할 수 있는 아름다운 호수 또한 영어 가이드 두 시간 여행
5,2016년 11월 19일,우리는 매우 유익한 투어 를 할 수 있고. 가이드는 정보들을 잘 교육과 역사 사이트. 저희는 또한 시크릿 가든에 투어
4,2016년 11월 19일,이 호텔의 장엄한 왕궁 의 흥미로운 건물들이 지. 위병 교대식 이 아주 뛰어난 메인 게이트 가 있고 강조 표시합니다. 놀라운 위병 교대식 이 연상 의 궁전과 다른 장소에서 유럽. 다채로운 역사적인 우리의 가이드 를 하는 데 사용할 수 있습니다. 아침 일찍 도착하는 사람들이 아주 많 앞 볼 수 있습니다. 지하철 역과 아주 가까워서 이 할 경우에도 교통 시스템에 액세스할 수 있습니다.
5,2016년 11월 19일,우리가 이곳에 온 첫 날 여행을 시작하기 좋은 아름다운 곳. 이 곳은 많은 주위에 있는 거대한 모습을 볼 수 있습니다. 보다 더 합리적인 가격이 하기에. 다만 주의 할 경우 특정 게이트 수를 떠나야 하기에 다시.
5,2016년 11월 18일,정말 즐거운 시간. 사랑스러운 볼 수 있는 것이 다. 정말 예쁜 단풍이 답변하기 때문입니다 했습니다. 안전 요원인 의식 의 변화가 정말 재미 를 보시면 았어요. 많은 사람들이 전통적인 드레스 에 있는 사랑스러운 시간이 됐어요. 또한 주변에 정말 좋은 쇼핑 지역 도 좋습니다. 저는 쇼핑 센터 라는 것을.
3,2016년 11월 18일,"이 곳은 흥미로운, 한 평범한 것이 아무것도 없다. 위병 교대식 을 보았고."
4,2016년 11월 18일,"한국을 대표하는 광화문이다. 지날때마다 그 웅장함에 경의를 표합니다. 역사적인 건물이지만, 복원된 건물이므로 사람이 살아야 한다고 생각합니다. 그 많은 빈방을 젊은이들한테 임대를 해주고 호텔처럼 빌려준다면 새로운 일자리와 주택문제를 해결할수 있다고 생각합니다."
5,2016년 11월 18일,"리모델링 된 사원. 충분한 시간이 사이트에 방문할 수 있게, 볼 수 있는."
5,2016년 11월 17일,"로얄 팰리스 호텔이 제 6 주 였습니다. 첫 번째는 6 세기 전 보다 좀 더, 제거 및 다시 몇 번을 했지만. 마지막 하나는 지난 세기 가 이제 다음 꼼꼼하게 다시 원래 프로젝트. 지역 제공 등 여러 건물 전체가 거대한 문을 방문, 궁전, 작고 큰 건물. 기대 이상 이 지역을 방문하는 몇 시간을 보내고. 서울에 있는 한 가장 아름다운 관광 사이트 였습니다."
3,2016년 11월 17일,"거대한 궁전의 간 단 이 있어서 전체적인 궁전. 볼 수 있는 변경 의 경비, 안전 요원이 외부 사진 했다. 여름 가면, 이놈 은 너무 덥기 때문에 옷을 입고 편안한! 그늘이 많이 사용하지 않는 한 변경다른 건물에 궁전. 매우 흥미로운 역사가 있는 것 였다. 아름다운 궁전, 꼭 봐야 하는 경우 첫 번째 타이머."
5,2016년 11월 17일,외국인 친구 둘을 데리고 갔더랬죠. 복원하는 과정에서 인위적인 멋도 가미가 되어 살짝은 아쉽지만 도심 한복판에 우리의 고궁을 보여줄 수 있어서 자랑스럽고 즐거웠습니다
4,2016년 11월 16일,고즈넉하고 조용한 우리의 궁궐을 볼 수 있어서 좋았습니다. 다만 비가 오는 날 방문해서 아쉬움이 남아 다음에 재 방문 하고 싶습니다.
5,2016년 11월 16일,"이 좋은 곳을 탐험하고 이해할 수 있는 한국 역사와 문화 중 옛날. 관심이 있는 것을 아는 여행객들이 정보 문화와 역사, 3 할 이상을 완료하는 데 전체 팰리스. 무료 영어 가이드 투어, 중국어, 일본어 및 기타 언어를 사용할 수 있는 시간 슬롯에 (웹 사이트에서 이 정보를 알 수 있습니다). 약 1시간 1시간 반을 관광 가이드 에 대한 이야기와 함께 - 그리고 건물 에 대한 어떤 얘기. 하지만, 무료 가이드 투어 가 선택한 대상 관광명소, 따라서 서비스는 전체 팰리스, 직접 봐야 할 수 있는 방문에는 박물관 무료 입장. 돈의 가치를 이해하면 팬의 역사와 문화, 로얄 궁전과 함께 오지 시크릿 가든 입구에서 표를 10, 000 원의 돈을 내고 한 3 palace, 000 명 당 만원."
5,2016년 11월 16일,보고 즐기고 있는 변화의 경비의 구경은 정말 좋았습니다. 아키텍처 및 색상을 건물은 환상적이었습니다.
5,2016년 11월 16일,꼭 가봐야 할 곳. 연결된 모뉴먼트는 역. 지하철 역 및 표시 지시를 따릅니다. 마지막 항목은 팰리스 1600 시간입니다. 가기 전에 다시 3:00 오후. 팰리스 박물관 옆에 있는 무료. 박물관은 오후 6시까지 열었어요. 할 수 있는 좋은 기념품 가게 지하 박물관.
4,2016년 11월 15일,이 곳은 좋은 사람 같은 한국 문화를 검색합니다. 이 큰. 여행 가이드가 완전히 지식을 합니다.
5,2016년 11월 15일,"한국에서 다시 여행 준비 시간. 화려한 아키텍처 (경우 의 작품이 ㄴ데요 팰리스, 복잡한 설계 및. 여기에 가서 아무것도 기대 해 주었는데 너무나 감동을 함께 팰리스 한국 역사. 꼭 변경할 수는 경비, 시간 웹 사이트를 확인하십시오. 할 수 있지만 결코 미소 경비 selfies 선택할 수 있습니다. 여기에 제가 갔을 때, 거기에는 아이들이 많아서 한국의 전통 의상 이 좋아졌어요! 매우 아름답고 매우 전통적인. 저는 한국에서 같은 느낌은 그때 마을. 매우 바쁜 사람들이 있어서 함께 goodluck."
